ID,x,y,z,nx,ny,nz,s
4512,0.274366,-0.19722,0.368153,0.548824,-0.395786,0.736305,0.000376579
4513,0.257357,-0.219036,0.368165,0.512401,-0.437501,0.738944,0.000311659
4514,-0.102499,-0.321113,0.368695,-0.207869,-0.646265,0.734256,0.000558705
4515,-0.193276,-0.275462,0.369167,-0.386345,-0.549333,0.740926,0.0006201
4516,-0.0638745,-0.330028,0.369519,-0.13059,-0.661542,0.73845,0.000586336
4517,-0.187723,0.278819,0.369624,-0.376444,0.557561,0.739875,0.000516282
4518,0.31228,0.123058,0.369904,0.625164,0.245609,0.740842,0.000660797
4519,0.134888,-0.307086,0.370228,0.271698,-0.615106,0.740152,0.000562224
4520,-0.315058,-0.114366,0.370377,-0.63331,-0.231152,0.738571,0.000612484
4521,-0.0486178,0.330666,0.371173,-0.0979464,0.661626,0.743409,0.000683718
4522,0.321635,-0.0906252,0.371324,0.643505,-0.179862,0.74401,0.000591512
4523,0.231816,-0.240904,0.37134,0.462995,-0.484224,0.742403,0.000429182
4524,0.171546,-0.28684,0.371351,0.342341,-0.574831,0.743217,0.000509383
4525,0.188401,-0.275977,0.371435,0.378247,-0.553066,0.742326,0.000489194
4526,0.218366,-0.25257,0.371714,0.436863,-0.503949,0.745108,0.000455936
4527,-0.157224,-0.294108,0.371929,-0.312838,-0.58544,0.747925,0.00057034
4528,-0.00249533,-0.333158,0.372215,-0.00145359,-0.664843,0.746981,0.000577096
4529,-0.156722,0.293605,0.372594,-0.317356,0.587842,0.744128,0.000521893
4530,-0.319588,-0.0919954,0.372716,-0.63751,-0.18191,0.748658,0.000619393
4531,0.293011,0.156074,0.373253,0.585212,0.313997,0.747618,0.000604172
4532,0.0339104,0.330067,0.373313,0.0682897,0.661032,0.747244,0.000705479
4533,0.249237,0.219127,0.373348,0.496336,0.437545,0.749803,0.00061005
4534,0.186138,0.274621,0.373406,0.374414,0.549304,0.747047,0.000651485
4535,-0.0866565,0.319567,0.37396,-0.174418,0.639456,0.748782,0.000677105
4536,0.3001,-0.140076,0.374059,0.601059,-0.276213,0.749956,0.000507524
4537,-0.231938,0.236396,0.374074,-0.465276,0.467795,0.751456,0.000487125
4538,-0.123631,0.307035,0.374101,-0.24773,0.613973,0.749445,0.000640037
4539,-0.119288,-0.308763,0.374153,-0.236113,-0.614492,0.752762,0.000560568
4540,0.327893,0.0435084,0.374294,0.65436,0.0870125,0.75116,0.000640445
4541,0.0796972,-0.32096,0.37439,0.155775,-0.642258,0.750493,0.000594007
4542,-0.215996,0.249778,0.37495,-0.42929,0.500764,0.751629,0.000472608
4543,0.271517,0.187342,0.375124,0.542126,0.375953,0.751504,0.000600361
4544,-0.326432,-0.0470768,0.375189,-0.6565,-0.0966959,0.748102,0.000584129
4545,-0.0416509,-0.326864,0.375441,-0.0804413,-0.652467,0.753535,0.000598715
4546,-0.328522,-0.0249237,0.375504,-0.655379,-0.0481169,0.753766,0.000575812
4547,0.165189,0.284932,0.375525,0.328904,0.571232,0.752008,0.000656148
4548,-0.318632,0.0832253,0.375649,-0.642106,0.165711,0.748492,0.000549143
4549,-0.32677,0.0404264,0.375703,-0.651703,0.0825562,0.753968,0.00055727
4550,-0.328711,0.0187556,0.37572,-0.661264,0.0358727,0.749295,0.000550142
4551,-0.0804331,-0.319233,0.37572,-0.157591,-0.637299,0.754331,0.000577237
4552,0.0561191,0.324224,0.37575,0.111803,0.648821,0.752683,0.000702167
4553,0.325721,-0.0460607,0.375875,0.651885,-0.0931252,0.752578,0.000651482
4554,-0.311841,0.10376,0.376244,-0.622437,0.208701,0.754332,0.000554254
4555,-0.292621,-0.148493,0.376604,-0.587793,-0.299304,0.751609,0.000631904
4556,0.326484,0.0217513,0.377411,0.655784,0.0436687,0.753685,0.00063833
4557,0.100102,-0.311101,0.377814,0.204658,-0.624117,0.754051,0.000574731
4558,0.122054,0.30298,0.377841,0.244293,0.606092,0.75695,0.000703911
4559,0.325753,-0.0231199,0.377941,0.65378,-0.0447992,0.755357,0.000659942
4560,0.100176,0.310761,0.377962,0.200862,0.6227,0.75624,0.0006975
4561,0.30315,-0.121543,0.377994,0.606078,-0.244621,0.756855,0.000580662
4562,0.24629,-0.214477,0.378213,0.493088,-0.42865,0.757049,0.000384066
4563,-0.251358,0.207656,0.378475,-0.504943,0.409777,0.759682,0.000567833
4564,0.280825,-0.165713,0.378522,0.562282,-0.326586,0.759724,0.000500856
4565,0.0425851,-0.32148,0.379949,0.0811242,-0.643609,0.761043,0.00060619
4566,0.262781,-0.189826,0.380244,0.526379,-0.375532,0.762824,0.00041193
4567,-0.268382,-0.181293,0.380259,-0.538673,-0.364219,0.759721,0.000655195
4568,-0.298157,-0.126472,0.380292,-0.594114,-0.251156,0.764165,0.000620174
4569,0.313897,0.0783226,0.380549,0.627718,0.157636,0.762313,0.000670498
4570,0.21159,0.244328,0.380834,0.425558,0.489239,0.761279,0.000644424
4571,0.232428,-0.225026,0.380838,0.463881,-0.449981,0.763107,0.000392333
4572,-0.271337,0.175411,0.380878,-0.545912,0.346185,0.762978,0.000677272
4573,-0.0049891,0.322961,0.380965,-0.00904649,0.6465,0.76286,0.00069693
4574,-0.216107,-0.238828,0.381756,-0.432567,-0.477266,0.764921,0.000676735
4575,-0.242544,-0.211824,0.381772,-0.483972,-0.42473,0.765099,0.000715856
4576,0.138552,-0.290736,0.381929,0.275584,-0.582653,0.764571,0.000525394
4577,0.190076,-0.259932,0.38204,0.37919,-0.520624,0.764961,0.000455534
4578,0.204873,-0.248301,0.382154,0.411598,-0.498275,0.763092,0.000426711
4579,0.156685,-0.280945,0.382274,0.314632,-0.56221,0.764805,0.000500449
4580,-0.184688,0.263272,0.382309,-0.367104,0.527257,0.766312,0.000539188
4581,-0.185649,-0.26195,0.382668,-0.373231,-0.525933,0.764259,0.000621635
4582,-0.233096,0.220728,0.382778,-0.46495,0.445155,0.765283,0.0005443
4583,-0.288236,0.141153,0.382786,-0.577903,0.277242,0.767571,0.000593187
4584,0.283543,-0.148907,0.383432,0.56677,-0.302467,0.766345,0.000520728
4585,0.0641719,-0.313393,0.383681,0.132435,-0.628238,0.766667,0.000581072
4586,0.191444,0.255799,0.38394,0.381198,0.512475,0.769453,0.000654343
4587,-0.150979,-0.281306,0.384216,-0.305015,-0.566044,0.765872,0.000569275
4588,0.309039,-0.0799982,0.384222,0.619081,-0.160798,0.768689,0.000607564
4589,0.00399596,-0.319022,0.384376,0.00426843,-0.640317,0.768099,0.000588579
4590,0.297714,0.113956,0.384525,0.595742,0.228735,0.769916,0.000675761
4591,0.0170723,0.318069,0.3847,0.0335765,0.636658,0.770415,0.000709622
4592,-0.199733,0.248377,0.384704,-0.400637,0.495532,0.770674,0.000541236
4593,0.31347,0.0556394,0.384869,0.628407,0.110529,0.769993,0.00067052
4594,-0.307574,-0.0818428,0.384994,-0.618232,-0.166305,0.7682,0.00061313
4595,-0.274668,-0.159857,0.385363,-0.548106,-0.319019,0.773179,0.000643129
4596,0.247938,-0.198927,0.385547,0.495501,-0.398055,0.77203,0.000400486
4597,-0.153827,0.27731,0.386029,-0.303287,0.554712,0.774798,0.000530316
4598,-0.0434987,0.313834,0.386103,-0.0861977,0.628346,0.773144,0.000701607
4599,0.264896,-0.174249,0.386146,0.531335,-0.350787,0.771123,0.000459745
4600,-0.311205,-0.0595365,0.386192,-0.620165,-0.117319,0.775649,0.000590661
4601,0.235345,0.211958,0.386265,0.473399,0.425328,0.771355,0.000625472
4602,-0.11365,-0.29567,0.386273,-0.230613,-0.594789,0.770093,0.000575681
4603,-0.25276,0.190538,0.386435,-0.505153,0.38603,0.771882,0.000604985
4604,-0.309173,0.0671607,0.386641,-0.616967,0.134441,0.77542,0.000529796
4605,-0.312836,0.0467571,0.386686,-0.629556,0.0930589,0.771362,0.000537561
4606,0.310786,-0.0577162,0.386767,0.622481,-0.11387,0.774307,0.000637651
4607,-0.3157,-0.0159001,0.38683,-0.634751,-0.0332063,0.772003,0.000567525
4608,-0.316057,0.00526083,0.386857,-0.630924,0.0107573,0.77577,0.000544996
4609,0.279151,0.147794,0.387001,0.560163,0.294827,0.774141,0.000597913
4610,-0.297213,0.106407,0.387239,-0.598844,0.212555,0.772144,0.000491611
4611,-0.0352491,-0.312659,0.387985,-0.0742532,-0.627547,0.77503,0.000595443
4612,-0.119266,0.290849,0.388182,-0.238802,0.582771,0.776757,0.000645455
4613,0.0266164,-0.313005,0.388396,0.0579566,-0.626639,0.777151,0.000591583
4614,-0.0747509,-0.305,0.388483,-0.153764,-0.611468,0.776185,0.000592358
4615,-0.271561,0.157558,0.388519,-0.543381,0.323703,0.774566,0.000590396
4616,-0.249037,-0.190882,0.388627,-0.497499,-0.382954,0.778358,0.000665686
4617,-0.0817245,0.302907,0.388649,-0.162626,0.60686,0.777993,0.000675132
4618,0.257486,0.179149,0.388763,0.516695,0.357595,0.777915,0.000608697
4619,0.148812,0.275679,0.388967,0.297833,0.550667,0.779783,0.000726686
4620,-0.22351,-0.219243,0.389176,-0.450922,-0.44005,0.776547,0.000658227
4621,-0.196351,-0.243861,0.389234,-0.395254,-0.488226,0.778081,0.000613585
4622,0.0615533,0.306387,0.389603,0.12375,0.613536,0.77991,0.0007115
4623,-0.164773,-0.265453,0.389778,-0.329207,-0.529872,0.781574,0.000592105
4624,0.298473,0.0914425,0.389908,0.598039,0.182323,0.780453,0.000679787
4625,0.104518,-0.293979,0.390154,0.20514,-0.587801,0.782564,0.000550704
4626,0.216383,0.22455,0.390202,0.430905,0.449421,0.782523,0.000643092
4627,-0.285943,0.124409,0.390276,-0.572788,0.255898,0.778737,0.000549725
4628,0.127036,0.284363,0.390453,0.254884,0.569765,0.781282,0.000708441
4629,0.0835988,0.299721,0.390687,0.166554,0.599812,0.782614,0.000703959
4630,0.219784,-0.220447,0.390882,0.440948,-0.441255,0.781575,0.000400023
4631,-0.167851,0.261955,0.390889,-0.338938,0.524271,0.781192,0.000528877
4632,-0.0216421,0.309879,0.391111,-0.0443038,0.62047,0.782978,0.000699256
4633,0.310419,0.0109629,0.391174,0.618945,0.0219035,0.785129,0.000645757
4634,0.310172,-0.0116102,0.391316,0.618912,-0.0242515,0.785086,0.000683924
4635,-0.129284,-0.28233,0.391318,-0.256079,-0.563533,0.7854,0.000569194
4636,0.289372,-0.111825,0.391524,0.579867,-0.221352,0.784064,0.00060362
4637,0.20568,-0.232056,0.391824,0.409025,-0.463593,0.78599,0.00040945
4638,0.123501,-0.284006,0.392034,0.248987,-0.568482,0.784114,0.000513873
4639,0.17574,-0.255013,0.392089,0.352833,-0.510385,0.784229,0.000453977
4640,0.159204,-0.265163,0.392407,0.317762,-0.532017,0.784847,0.000465634
4641,-0.0122472,-0.308852,0.392423,-0.0209156,-0.616737,0.786892,0.000591091
4642,0.281483,0.126728,0.392684,0.564305,0.252689,0.785944,0.000656993
4643,-0.285721,-0.116067,0.392913,-0.574064,-0.233575,0.784789,0.0006592
