ID,x,y,z,nx,ny,nz,s
158,-0.089875714,-0.362044286,-0.141132857,0.0114938,-0.121787,-0.99249,0.000526796
159,0.269340714,0.257647857,-0.141132857,0.099505,0.112578,-0.988648,0.000603821
160,-0.040403,0.337602857,-0.141131429,-0.0203208,-0.142118,-0.989641,0.000485597
161,0.213926429,0.305588571,-0.141116429,0.0910739,0.113127,-0.989398,0.00062426
162,-0.363435,0.087595,-0.14111,-0.0887953,0.00422284,-0.996041,0.000460981
163,0.352753571,-0.129937857,-0.141105714,0.114775,-0.019658,-0.993197,0.000369822
164,-0.345699286,-0.133039286,-0.141088571,-0.0705115,-0.0994293,-0.992543,0.000540133
165,-0.374863571,0.021834357,-0.141068571,-0.159403,0.0188099,-0.987034,0.000332816
166,-0.314027143,0.197216429,-0.14106,-0.0364525,0.047892,-0.998187,0.000625163
167,0.326076429,-0.187366429,-0.14103,0.12736,-0.0948818,-0.987308,0.000401179
168,-0.243518571,-0.234029286,-0.141008571,0.0896413,0.0588276,-0.994235,0.000531046
169,0.373592857,-0.040625357,-0.141003571,0.137801,-0.049322,-0.989231,0.000391258
170,0.027126929,0.373829286,-0.140983571,0.0206567,0.155429,-0.987631,0.000651526
171,0.228011429,0.250985,-0.140972143,-0.0637248,-0.0560257,-0.996394,0.000611709
172,0.252539286,-0.222854286,-0.140959286,-0.0989452,0.0628194,-0.993108,0.000367286
173,-0.110822857,0.356354286,-0.140952143,-0.0762304,0.0964772,-0.992412,0.000635158
174,-0.070867286,-0.367858571,-0.14093,-0.0575167,-0.107885,-0.992498,0.000572832
175,0.220157143,-0.255322143,-0.14093,-0.1007,0.137912,-0.985312,0.000396887
176,-0.357047143,-0.104554286,-0.140929286,-0.12076,0.0462449,-0.991604,0.000465734
177,0.327677857,-0.079918571,-0.140919286,-0.14765,0.0660015,-0.986835,0.000368265
178,-0.360910714,-0.091829286,-0.140893571,-0.0853089,-0.114149,-0.989794,0.000410059
179,0.198032143,0.27486,-0.140892143,-0.0464638,-0.0773563,-0.99592,0.000659347
180,-0.026879429,-0.338445,-0.140886429,0.0561618,0.109958,-0.992348,0.000559316
181,0.307562857,-0.13533,-0.14088,-0.123392,0.0316623,-0.991853,0.000332269
182,-0.188733571,0.322860714,-0.140862857,-0.0252414,0.12954,-0.991253,0.000635622
183,-0.058836143,0.332458571,-0.140839286,0.0557114,-0.112047,-0.99214,0.000535255
184,-0.131255714,0.350355714,-0.140834286,-0.00126667,0.123756,-0.992312,0.00065627
185,-0.0068355,-0.338884286,-0.140815714,-0.0395255,0.118264,-0.992195,0.000616245
186,-0.377644286,-0.004708143,-0.140774286,-0.175053,0.00542427,-0.984544,0.00037328
187,0.296238571,0.232270714,-0.140763571,0.125673,0.1168,-0.985172,0.000561837
188,-0.170623571,0.333737143,-0.140756429,-0.0932286,0.0882816,-0.991723,0.000645786
189,0.094947143,-0.322096429,-0.140725,-0.00983203,0.133165,-0.991045,0.000460379
190,-0.084512857,-0.326386429,-0.140677143,0.0789777,0.132889,-0.987979,0.000537378
191,0.373897857,-0.056774857,-0.140655,0.137049,0.0117817,-0.990494,0.000390541
192,0.178584286,-0.33274,-0.140643571,0.0873761,-0.154873,-0.984063,0.000497745
193,-0.065281786,-0.330490714,-0.140642857,-0.0146169,0.143573,-0.989532,0.000558219
194,0.206812857,-0.31664,-0.140587143,0.0914832,-0.156905,-0.983368,0.000463717
195,-0.216892857,0.258000714,-0.14058,0.134961,-0.0889464,-0.986851,0.00054873
196,-0.374037857,0.061716929,-0.140525,-0.126583,0.00857951,-0.991919,0.000384814
197,0.273085,0.190917143,-0.140492857,-0.145684,-0.122209,-0.981754,0.000395547
198,0.285578571,-0.172547143,-0.140472857,-0.152091,0.113809,-0.981792,0.000346857
199,0.186949286,0.328824286,-0.14047,0.0999562,0.141496,-0.98488,0.000598327
200,-0.326560714,0.073837143,-0.140439286,0.132339,0.00580445,-0.991188,0.000340557
201,0.146022143,0.348925714,-0.140407857,0.0477314,0.172022,-0.983936,0.000614168
202,-0.150419286,-0.297589286,-0.140404286,0.0461844,0.131508,-0.990239,0.00046246
203,-0.375497857,-0.064360571,-0.140395714,-0.187868,-0.0370561,-0.981495,0.000411559
204,-0.269757143,0.266936429,-0.140379286,-0.144493,0.105858,-0.983827,0.000467949
205,-0.007961143,0.379489286,-0.14037,0.01104,0.182898,-0.98307,0.000502994
206,0.327410714,-0.064008643,-0.14037,-0.150643,-0.00285004,-0.988584,0.000368057
207,-0.300129286,0.228195,-0.140360714,-0.069099,0.0817496,-0.994255,0.000612689
208,-0.275369286,0.19445,-0.140352857,0.163916,-0.0821671,-0.983046,0.00063124
209,-0.315222143,0.113853571,-0.140345,0.171021,-0.0840953,-0.981672,0.000463477
210,-0.200997857,0.268391429,-0.140335714,0.0488883,-0.14418,-0.988343,0.000558857
211,-0.096655714,0.320719286,-0.140326429,0.0046972,-0.169757,-0.985475,0.000553281
212,-0.010066857,-0.377631429,-0.140303571,-0.040846,-0.160437,-0.986201,0.000656974
213,0.035399714,-0.332328571,-0.140297857,0.0206755,0.160938,-0.986748,0.000564837
214,-0.298242857,-0.236363571,-0.140292857,-0.136367,-0.0782487,-0.987563,0.000510612
215,-0.115649286,0.314041429,-0.140285,0.0924929,-0.128158,-0.987431,0.000589133
216,0.234461429,-0.299832857,-0.140256429,0.113927,-0.159833,-0.980548,0.000454531
217,-0.379645,-0.032351429,-0.140254286,-0.197186,-0.000400542,-0.980366,0.000358126
218,0.321787857,-0.204225714,-0.140245,0.132278,-0.0636468,-0.989167,0.000413971
219,-0.330287857,0.032476714,-0.140196429,0.203569,-0.0198395,-0.97886,0.000247863
220,0.05589,-0.328717143,-0.140172143,-0.0677156,0.16478,-0.984003,0.000543112
221,-0.332846429,-0.042412857,-0.140157143,0.19437,-0.0138205,-0.980831,0.000487689
222,0.150732143,-0.349901429,-0.140155,0.0936237,-0.172438,-0.980561,0.000470256
223,-0.031097214,-0.377734286,-0.14015,0.0303371,-0.167275,-0.985443,0.00061523
224,-0.312382857,-0.218672143,-0.140144286,-0.127314,-0.115111,-0.98516,0.000530347
225,-0.151612857,0.298106429,-0.140095714,0.0247265,-0.168458,-0.985399,0.000571821
226,-0.168243571,0.288832857,-0.14007,0.126442,-0.112871,-0.985532,0.000595199
227,0.084335714,-0.372560714,-0.140067857,0.0166495,-0.178578,-0.983785,0.000468416
228,0.281497143,0.173440714,-0.140048571,-0.150106,-0.069839,-0.9862,0.000390768
229,-0.211167857,-0.255637857,-0.140041429,0.1004,0.103757,-0.989522,0.000511265
230,0.139218571,-0.301082857,-0.140014286,-0.104835,0.180415,-0.977988,0.000419789
231,0.227716429,-0.24049,-0.139989286,-0.117411,0.0979293,-0.988243,0.000387857
232,-0.004049814,0.331020714,-0.139984286,-0.0125063,-0.211145,-0.977375,0.000510444
233,-0.215202857,-0.316392857,-0.139930714,-0.117382,-0.172751,-0.977946,0.000515423
234,-0.381230714,0.035655214,-0.139911429,-0.153895,0.00333665,-0.988082,0.000378122
235,0.322182857,0.205525714,-0.139890714,0.163301,0.127305,-0.978328,0.000549791
236,-0.302189286,0.139168571,-0.139877143,0.19423,-0.0845607,-0.977305,0.000479805
237,-0.289155714,0.165782143,-0.139857857,0.185554,-0.0979828,-0.977737,0.000549342
238,0.37681,0.069551143,-0.13983,0.178907,0.0629958,-0.981847,0.000436873
239,0.346957857,-0.163384286,-0.139825,0.178593,-0.107441,-0.978039,0.000402547
240,0.193107143,-0.269260714,-0.139819286,-0.11239,0.184471,-0.976391,0.000471056
241,0.373102143,0.08756,-0.139818571,0.179561,0.0119275,-0.983675,0.000433812
242,0.261057857,-0.280892857,-0.139785,0.138643,-0.163239,-0.976796,0.000441481
243,-0.180048571,-0.276422857,-0.139739286,0.0822586,0.132197,-0.987804,0.00050263
244,0.306070714,0.120787857,-0.139727143,-0.184403,-0.0479899,-0.981678,0.000369497
245,0.373748571,-0.088635,-0.139722143,0.194443,-0.0736666,-0.978144,0.000359455
246,0.363273571,0.123088571,-0.139704286,0.174034,0.0926278,-0.980373,0.000461071
247,0.264827143,0.275643571,-0.13969,0.101869,0.096379,-0.990118,0.00059102
248,0.089844286,0.372142143,-0.139687857,0.0391496,0.144115,-0.988786,0.000608786
249,0.237721429,0.299482857,-0.139685,0.0865773,0.115707,-0.989503,0.00059401
250,0.289238571,-0.157147857,-0.139662857,-0.160883,0.0632474,-0.984945,0.00033677
251,-0.325227143,0.045810571,-0.139654286,0.194301,-0.0510531,-0.979612,0.000255293
252,0.297977857,0.13838,-0.139630714,-0.181477,-0.109319,-0.9773,0.000373252
253,-0.330171429,0.009403214,-0.13963,0.223787,-0.00927527,-0.974594,0.000359135
254,0.064092143,-0.378900714,-0.139625,0.0521711,-0.179173,-0.982433,0.000474134
255,-0.264626429,-0.197054286,-0.139621429,0.15687,0.151951,-0.97586,0.000572541
256,0.050271857,0.379989286,-0.139605714,0.0145928,0.153447,-0.988049,0.000621209
257,0.357287143,0.140982857,-0.139595714,0.176734,0.0375822,-0.983541,0.000476386
258,-0.24636,-0.295092143,-0.139581429,-0.13426,-0.175851,-0.975218,0.000517709
259,-0.184518571,-0.33768,-0.13952,-0.11352,-0.189424,-0.975311,0.000508223
260,0.383175714,0.034308643,-0.139516429,0.198779,-0.0145898,-0.979936,0.000414923
261,0.311997857,-0.103464286,-0.139505,-0.200111,0.0951658,-0.975141,0.000370992
262,-0.330321429,-0.015951143,-0.139466429,0.226799,-0.00318116,-0.973936,0.000442174
263,-0.325939286,-0.055704286,-0.13944,0.149285,0.0913847,-0.984562,0.000450436
264,-0.385387143,0.008952286,-0.139397857,-0.170779,-0.0029654,-0.985305,0.000375076
265,0.316312857,0.086038571,-0.139391429,-0.206698,-0.0827799,-0.974897,0.000369215
266,0.265048571,-0.192620714,-0.139366429,-0.17612,0.15071,-0.972763,0.000345501
267,0.326565,-0.032044214,-0.139353571,-0.208421,0.0552852,-0.976476,0.000367722
268,-0.286247143,0.257776429,-0.139290714,-0.115538,0.128457,-0.984962,0.00046714
269,0.291849286,0.250897143,-0.139283571,0.12769,0.0996248,-0.986798,0.000560311
270,0.371837143,-0.104928571,-0.139272143,0.194826,-0.0276537,-0.980448,0.00038481
271,-0.258967857,0.204545714,-0.139265,0.0961715,-0.131888,-0.986588,0.000601949
272,0.123131429,-0.366107143,-0.139240714,0.0865887,-0.212699,-0.973274,0.000431268
273,0.165266429,-0.283609286,-0.139207143,-0.116333,0.209265,-0.970914,0.000475665
274,0.386007143,0.017143571,-0.139165714,0.198383,0.0401149,-0.979303,0.000414179
275,-0.378307857,-0.083430714,-0.139135714,-0.187969,-0.0372903,-0.981467,0.000404406
276,-0.120137857,-0.367572857,-0.13912,-0.0392543,-0.211687,-0.976549,0.000428094
277,0.210832143,0.322907857,-0.13909,0.086111,0.150878,-0.984795,0.000584066
278,-0.274655,-0.177817143,-0.139083571,0.172679,0.0750125,-0.982118,0.000577781
279,-0.313112143,0.097216429,-0.139057857,0.174272,-0.0223912,-0.984443,0.000436403
280,0.244677143,0.215336429,-0.139050714,-0.175087,-0.172527,-0.969319,0.000428598
281,0.128952143,0.363314286,-0.139047143,0.0703644,0.155066,-0.985395,0.000637112
282,0.286675714,-0.260425714,-0.139008571,0.169126,-0.16982,-0.970854,0.000437308
283,0.121862857,-0.302869286,-0.138998571,-0.0479398,0.182356,-0.982063,0.000429718
284,-0.318852143,-0.081810714,-0.138997857,0.210835,-0.0373491,-0.976808,0.000410977
285,0.326020714,-0.016016571,-0.138994286,-0.21123,-0.0259237,-0.977093,0.000366798
286,-0.023970286,0.325233571,-0.138988571,0.03204,-0.185774,-0.98207,0.000469926
287,0.012702643,0.386552857,-0.138977857,-0.00327687,0.18194,-0.983304,0.000502438
288,0.318492143,0.068868286,-0.138977143,-0.207037,-0.016622,-0.978192,0.000366859
289,-0.339296429,-0.183205,-0.138943571,-0.19712,-0.057867,-0.97867,0.000623592
290,-0.2761,-0.272296429,-0.138935714,-0.165746,-0.175279,-0.970467,0.000490361
291,0.035454286,0.324054286,-0.13892,-0.0354652,-0.248967,-0.967862,0.00055077
292,-0.314663571,-0.095146429,-0.138918571,0.169247,0.127983,-0.977229,0.000498115
293,0.118333571,0.303905,-0.138914286,-0.0805299,-0.238443,-0.967812,0.00062227
294,0.343395714,-0.180494286,-0.138893571,0.18126,-0.0747686,-0.980589,0.000419941
295,-0.387394286,-0.0189955,-0.138876429,-0.186989,-0.0192241,-0.982174,0.000382134
296,0.198277857,-0.332625,-0.138857857,0.0928567,-0.154414,-0.983633,0.000497055
297,0.153238571,0.286935714,-0.1388,-0.136189,-0.211578,-0.967826,0.000487401
298,-0.3029,-0.124413571,-0.13871,0.205454,0.0114385,-0.9786,0.000514383
299,-0.111995,-0.305127143,-0.13869,0.108694,0.222064,-0.968955,0.000454913
300,-0.040164857,0.386544286,-0.138677857,0.00158293,0.224917,-0.974377,0.000500046
301,-0.386505714,-0.048939214,-0.138644286,-0.206729,-0.021428,-0.978163,0.000395158
302,0.312763571,-0.087363571,-0.138626429,-0.202848,0.0298985,-0.978754,0.000363274
303,0.226313571,-0.316063571,-0.138614286,0.11639,-0.154347,-0.981137,0.000467119
